X,Y,Speed,Angle,Altitude,Satellites,Timestamp
860432216,273757933,32,44,511,14,1.70463E+12
860432983,273758383,32,54,510,14,1.70463E+12
860436066,273760066,29,41,509,15,1.70463E+12
860436850,273761166,25,26,508,15,1.70463E+12
860437916,273762733,26,44,507,15,1.70463E+12
860438533,273763133,28,56,506,15,1.70463E+12
860440150,273763866,33,67,505,14,1.70463E+12
860442850,273765166,35,50,504,15,1.70463E+12
860445783,273767200,30,63,504,15,1.70463E+12
860447100,273767883,26,52,503,14,1.70463E+12
860447566,273768333,26,40,503,14,1.70463E+12
860448566,273769833,34,29,502,15,1.70463E+12
860450400,273773500,40,18,500,14,1.70463E+12
860451250,273776116,30,22,499,15,1.70463E+12
860451700,273776783,31,34,499,14,1.70463E+12
860452283,273777299,30,46,499,14,1.70463E+12
860454316,273778466,26,61,498,16,1.70463E+12
860457816,273779916,29,73,498,16,1.70463E+12
860458566,273780033,27,83,498,16,1.70463E+12
860460416,273780299,21,62,498,16,1.70463E+12
860464400,273781916,32,62,500,15,1.70463E+12
860470100,273783966,37,72,506,16,1.70463E+12
860473116,273784616,37,83,510,16,1.70463E+12
860475216,273784633,37,96,512,16,1.70463E+12
860476166,273784383,35,108,512,16,1.70463E+12
860476999,273784016,35,119,513,17,1.70463E+12
860478050,273782600,35,153,513,17,1.70463E+12
860478283,273781633,39,163,514,16,1.70463E+12
860479616,273778600,44,149,515,16,1.70463E+12
860482066,273776050,44,134,516,16,1.70463E+12
860485250,273773216,33,134,517,16,1.70463E+12
860486383,273772450,23,119,517,17,1.70463E+12
860486983,273772216,25,108,517,17,1.70463E+12
860490366,273771616,35,105,515,16,1.70463E+12
860493350,273770566,41,117,512,16,1.70463E+12
860501433,273766733,37,99,509,16,1.70463E+12
860502499,273766683,36,88,509,16,1.70463E+12
860503550,273766800,37,78,509,15,1.70463E+12
860504533,273767083,37,67,509,16,1.70463E+12
860505499,273767566,39,57,508,16,1.70463E+12
860507400,273768966,43,47,507,16,1.70463E+12
860514883,273775416,42,48,509,17,1.70463E+12
860517516,273777116,37,63,512,17,1.70463E+12
860518449,273777400,35,73,513,16,1.70463E+12
860519383,273777533,35,80,514,17,1.70463E+12
860520300,273777649,33,84,514,16,1.70463E+12
860521233,273777749,34,83,515,16,1.70463E+12
860522200,273777816,35,84,516,15,1.70463E+12
860524183,273777766,37,97,518,16,1.70463E+12
860531200,273777100,45,84,522,16,1.70463E+12
860539083,273777383,49,99,525,16,1.70463E+12
860543216,273776999,49,88,525,16,1.70463E+12
860553450,273777533,50,96,525,15,1.70463E+12
860563016,273777433,39,101,529,15,1.70463E+12
860569516,273776200,42,91,528,16,1.70463E+12
860578683,273776033,27,95,530,16,1.70463E+12
860580899,273776083,18,83,530,15,1.70463E+12
860581349,273776183,18,72,529,15,1.70463E+12
860581816,273776366,18,62,529,16,1.70463E+12
860582733,273776650,18,84,529,15,1.70463E+12
860583216,273776616,18,95,529,16,1.70463E+12
860586283,273776683,21,81,527,16,1.70463E+12
860587400,273776999,21,62,525,16,1.70463E+12
860587866,273777283,19,49,524,16,1.70463E+12
860588583,273777966,18,39,524,16,1.70463E+12
860588916,273778383,20,36,525,16,1.70463E+12
860591800,273781950,20,54,524,16,1.70463E+12
860592266,273782150,18,70,524,17,1.70463E+12
860592800,273782249,19,85,524,16,1.70463E+12
860593350,273782150,19,103,525,17,1.70463E+12
860594383,273781799,18,113,524,17,1.70463E+12
860598349,273780316,29,116,524,17,1.70463E+12
860601883,273778633,39,117,525,17,1.70463E+12
860606733,273776616,29,102,525,17,1.70463E+12
860607466,273776583,23,83,526,16,1.70463E+12
860608066,273776750,21,59,526,16,1.70463E+12
860608966,273777700,28,33,527,17,1.70463E+12
860610916,273780133,30,47,528,16,1.70463E+12
860611616,273780600,31,57,528,16,1.70463E+12
860613300,273781316,33,68,529,17,1.70463E+12
860615066,273782116,35,56,530,16,1.70463E+12
860615833,273782683,36,46,530,15,1.70463E+12
860623700,273789283,39,52,534,16,1.70463E+12
860629266,273792916,29,40,542,15,1.70463E+12
860629633,273793616,27,26,543,16,1.70463E+12
860629850,273794216,25,14,544,17,1.70463E+12
860629866,273794783,23,4,545,16,1.70463E+12
860629516,273795283,21,343,546,17,1.70463E+12
860628900,273795700,20,315,547,16,1.70463E+12
860627266,273796400,25,295,549,15,1.70463E+12
860625166,273797016,24,283,551,16,1.70463E+12
860621350,273798066,29,293,555,17,1.70463E+12
860619850,273798900,29,303,555,17,1.70463E+12
860617533,273800083,30,293,555,17,1.70463E+12
860616783,273800316,30,283,555,17,1.70463E+12
860615116,273800333,30,267,554,17,1.70463E+12
860611833,273800166,32,282,553,18,1.70463E+12
860609100,273801066,34,293,551,16,1.70463E+12
860603199,273803066,26,281,550,16,1.70463E+12
860600866,273803133,28,271,550,16,1.70463E+12
860599016,273803133,12,272,549,16,1.70463E+12
860597149,273803433,19,287,548,17,1.70463E+12
860595983,273803900,23,303,547,18,1.70463E+12
860591850,273806716,12,307,545,17,1.70463E+12
860591566,273806883,0,308,545,16,1.70463E+12
860590633,273807483,0,302,546,16,1.70463E+12
860591516,273810199,21,12,544,17,1.70463E+12
860594216,273818583,22,24,547,17,1.70463E+12
860595333,273820483,12,10,548,17,1.70463E+12
860595350,273820833,9,26,548,17,1.70463E+12
860595383,273821150,0,26,550,16,1.70464E+12
860600550,273824433,18,50,550,17,1.70464E+12
860601600,273825366,18,33,549,17,1.70464E+12
860602316,273826850,23,19,547,16,1.70464E+12
860602983,273828933,33,19,545,17,1.70464E+12
860606733,273837783,33,22,541,16,1.70464E+12
860610333,273846200,40,20,529,13,1.70464E+12
860612366,273849783,41,35,525,15,1.70464E+12
860613600,273851633,41,24,522,15,1.70464E+12
860616350,273856866,52,23,517,15,1.70464E+12
860620533,273865016,48,35,506,15,1.70464E+12
860623250,273868966,46,24,504,16,1.70464E+12
860624433,273872066,27,14,502,16,1.70464E+12
860624483,273873000,19,2,503,16,1.70464E+12
860624416,273874950,31,359,504,16,1.70464E+12
860624766,273877616,43,10,504,16,1.70464E+12
860626983,273887183,32,13,496,16,1.70464E+12
860627166,273888416,20,11,496,16,1.70464E+12
860627266,273889333,6,7,497,16,1.70464E+12
860627350,273889633,7,20,497,18,1.70464E+12
860627766,273890583,18,17,498,18,1.70464E+12
860628333,273892883,28,10,498,18,1.70464E+12
860628466,273894300,28,0,498,18,1.70464E+12
860628283,273896283,19,349,498,16,1.70464E+12
860628166,273896949,6,6,499,18,1.70464E+12
860628183,273897066,0,6,500,18,1.70464E+12
860628516,273899333,26,354,501,18,1.70464E+12
860628016,273901666,33,343,502,18,1.70464E+12
860626800,273904583,20,339,503,18,1.70464E+12
860626583,273905366,14,350,503,18,1.70464E+12
860626566,273905783,17,0,503,18,1.70464E+12
860626683,273907616,29,4,504,18,1.70464E+12
860627116,273910083,34,15,504,18,1.70464E+12
860627950,273914816,29,342,502,18,1.70464E+12
860626933,273917566,25,357,501,17,1.70464E+12
860627033,273918749,23,9,501,16,1.70464E+12
860627383,273919816,20,21,501,16,1.70464E+12
860627816,273920800,7,19,501,17,1.70464E+12
860627983,273921433,12,4,500,17,1.70464E+12
860628000,273923350,24,354,500,17,1.70464E+12
860627000,273930749,31,4,497,15,1.70464E+12
860627716,273934850,34,20,495,16,1.70464E+12
860628600,273936350,34,34,494,16,1.70464E+12
860631399,273940516,38,24,494,16,1.70464E+12
860633400,273944900,38,12,494,16,1.70464E+12
860634583,273952150,28,5,493,17,1.70464E+12
860636300,273960866,38,13,496,17,1.70464E+12
860639516,273969383,31,27,502,18,1.70464E+12
860644183,273976933,21,24,502,18,1.70464E+12
860644700,273978283,16,9,502,18,1.70464E+12
860644850,273978600,12,30,502,18,1.70464E+12
860645183,273978950,0,39,502,18,1.70464E+12
860645183,273978950,0,39,502,18,1.70464E+12
860645183,273978950,0,39,502,18,1.70464E+12
860645183,273978950,0,39,502,18,1.70464E+12
860645183,273978950,0,39,502,18,1.70464E+12
860645366,273978883,7,59,502,18,1.70464E+12
860645799,273979250,14,38,502,18,1.70464E+12
860646733,273980733,27,27,501,18,1.70464E+12
860650816,273987366,37,22,498,18,1.70464E+12
860652750,273991600,36,12,504,18,1.70464E+12
860652699,273993616,35,1,506,18,1.70464E+12
860652883,273995299,32,11,508,18,1.70464E+12
860653133,273996133,32,22,509,17,1.70464E+12
860653583,273996933,35,32,509,18,1.70464E+12
860654266,273997650,38,42,510,18,1.70464E+12
860656383,273999249,48,42,510,18,1.70464E+12
860664000,274006683,40,34,511,17,1.70464E+12
860665266,274007783,30,53,511,17,1.70464E+12
860666033,274007933,28,65,510,17,1.70464E+12
860667016,274007750,30,88,508,17,1.70464E+12
860667883,274007450,33,105,507,17,1.70464E+12
860670650,274007033,29,82,507,17,1.70464E+12
860671483,274007283,30,67,507,17,1.70464E+12
860672233,274007716,34,54,505,17,1.70464E+12
860672950,274008416,38,44,504,17,1.70464E+12
860675533,274011066,50,50,502,17,1.70464E+12
860683733,274016666,51,47,501,16,1.70464E+12
860691766,274023266,54,40,503,16,1.70464E+12
860698099,274030216,64,33,500,16,1.70464E+12
860703400,274038816,64,26,500,16,1.70464E+12
860706666,274045683,53,22,504,18,1.70464E+12
860707466,274047750,35,19,507,18,1.70464E+12
860707700,274048316,22,16,509,18,1.70464E+12
860707816,274048633,12,11,510,18,1.70464E+12
860707950,274048866,10,21,510,18,1.70464E+12
860708266,274049633,21,21,510,18,1.70464E+12
860709666,274052083,31,31,511,18,1.70464E+12
860710866,274053683,41,33,509,18,1.70464E+12
860714599,274059066,52,32,506,18,1.70464E+12
860720099,274067716,57,23,505,18,1.70464E+12
860722799,274076200,60,13,506,18,1.70464E+12
860726100,274086450,58,26,509,17,1.70464E+12
860727600,274090183,46,13,511,18,1.70464E+12
860728350,274091900,33,26,513,17,1.70464E+12
860729550,274093100,31,40,515,16,1.70464E+12
860730366,274093400,32,55,515,16,1.70464E+12
860731466,274093566,37,65,516,16,1.70464E+12
860738366,274095883,45,79,514,14,1.70464E+12
860741083,274096116,49,89,514,14,1.70464E+12
860752566,274096116,52,92,515,16,1.70464E+12
860755616,274096316,56,79,514,17,1.70464E+12
860765500,274098433,55,78,510,16,1.70464E+12
860770400,274098933,57,90,512,17,1.70464E+12
860780500,274099800,56,87,513,16,1.70464E+12
860784566,274100516,43,68,514,16,1.70464E+12
860785483,274101116,45,54,514,16,1.70464E+12
860787049,274102966,48,43,513,16,1.70464E+12
860795600,274109700,42,53,518,16,1.70464E+12
860797183,274110616,25,62,516,16,1.70464E+12
860801850,274112666,36,56,516,16,1.70464E+12
860803833,274113533,39,68,518,15,1.70464E+12
860808400,274115200,48,57,519,16,1.70464E+12
860814233,274118733,52,67,524,16,1.70464E+12
860819766,274120899,47,56,528,15,1.70464E+12
860821150,274122633,35,28,530,16,1.70464E+12
860821383,274123499,31,13,531,16,1.70464E+12
860821233,274124316,30,356,532,16,1.70464E+12
860821016,274125066,30,345,533,16,1.70464E+12
860820083,274129166,34,355,538,14,1.70464E+12
860820200,274131800,34,9,541,14,1.70464E+12
860820749,274133516,35,24,544,14,1.70464E+12
860821949,274135133,39,37,544,16,1.70464E+12
860823749,274136449,38,52,548,16,1.70464E+12
860824683,274136733,37,63,548,16,1.70464E+12
860825700,274136750,32,80,548,15,1.70464E+12
860826533,274136833,30,92,549,17,1.70464E+12
860827366,274136633,29,109,550,17,1.70464E+12
860828000,274136216,29,124,552,18,1.70464E+12
860828400,274135450,31,144,554,17,1.70464E+12
860828716,274134600,35,154,555,17,1.70464E+12
860831233,274129150,30,138,558,17,1.70464E+12
860831783,274128700,27,124,558,17,1.70464E+12
860832449,274128450,26,107,558,17,1.70464E+12
860833216,274128383,28,93,558,16,1.70464E+12
860836633,274128283,32,108,561,18,1.70464E+12
860837866,274127316,32,143,563,18,1.70464E+12
860838000,274126483,34,158,565,17,1.70464E+12
860838100,274125533,35,170,564,17,1.70464E+12
860838449,274123816,31,159,563,16,1.70464E+12
860839383,274122733,24,138,564,15,1.70464E+12
860840083,274122766,19,95,564,15,1.70464E+12
860840700,274122883,18,77,564,16,1.70464E+12
860841699,274123316,22,65,563,15,1.70464E+12
860843199,274124233,20,46,561,15,1.70464E+12
860843650,274124750,23,33,560,13,1.70464E+12
860844533,274126100,33,27,559,14,1.70464E+12
860846000,274129816,38,17,561,14,1.70464E+12
860846683,274132416,33,3,562,15,1.70464E+12
860846616,274133283,33,353,563,15,1.70464E+12
860846199,274134933,34,342,564,14,1.70464E+12
860845300,274136449,32,324,566,14,1.70464E+12
860844666,274137016,31,312,567,14,1.70464E+12
860842200,274139300,33,331,569,14,1.70464E+12
860841900,274140116,34,344,570,14,1.70464E+12
860841000,274144099,25,356,573,16,1.70464E+12
860841133,274144650,22,29,574,16,1.70464E+12
860841600,274144866,19,65,574,15,1.70464E+12
860842200,274144833,19,104,575,15,1.70464E+12
860842750,274144566,21,131,576,15,1.70464E+12
860843199,274144166,23,144,577,14,1.70464E+12
860843499,274143616,24,155,578,15,1.70464E+12
860845616,274139500,27,143,584,15,1.70464E+12
860846133,274139000,25,131,585,15,1.70464E+12
860846716,274138683,22,114,585,15,1.70464E+12
860847383,274138616,21,90,587,15,1.70464E+12
860847999,274138750,21,78,588,15,1.70464E+12
860848350,274139300,20,44,588,14,1.70464E+12
860848450,274139933,21,22,588,15,1.70464E+12
860848283,274140516,23,2,589,14,1.70464E+12
860847966,274141166,27,347,590,14,1.70464E+12
860847033,274142666,34,335,591,14,1.70464E+12
860845516,274145366,36,321,596,13,1.70464E+12
860843016,274148016,30,331,599,14,1.70464E+12
860842766,274148716,28,342,600,14,1.70464E+12
860842766,274149433,27,358,601,14,1.70464E+12
860843116,274150099,28,19,601,13,1.70464E+12
860843733,274150700,30,37,602,14,1.70464E+12
860844483,274151166,33,50,603,14,1.70464E+12
860849816,274154249,39,67,607,14,1.70464E+12
860851166,274154716,40,77,606,14,1.70464E+12
860853816,274154733,45,89,605,14,1.70464E+12
860856183,274155250,42,71,605,16,1.70464E+12
860858266,274156316,43,53,605,16,1.70464E+12
860862000,274158400,32,62,607,16,1.70464E+12
860863066,274158899,14,54,607,16,1.70464E+12
860863300,274159133,0,49,607,16,1.70464E+12
860862883,274158933,6,230,607,16,1.70464E+12
860861850,274158516,10,242,607,16,1.70464E+12
860861316,274158400,6,261,607,15,1.70464E+12
860861550,274158316,7,58,607,16,1.70464E+12
860863050,274159133,18,52,608,16,1.70464E+12
860864350,274160216,22,41,609,16,1.70464E+12
860866833,274162366,26,61,609,16,1.70464E+12
860869316,274163550,36,57,608,16,1.70464E+12
860872683,274165733,35,47,608,15,1.70464E+12
860874133,274167233,37,35,608,15,1.70464E+12
860875033,274168833,33,16,606,15,1.70464E+12
860875116,274169783,33,4,606,16,1.70464E+12
860874950,274170600,33,350,606,14,1.70464E+12
860874400,274171450,36,331,606,14,1.70464E+12
860873700,274172300,39,318,606,14,1.70464E+12
860871283,274175266,32,341,605,14,1.70464E+12
860871233,274176016,31,357,605,14,1.70464E+12
860871316,274176816,31,13,605,15,1.70464E+12
860871666,274177550,33,23,604,15,1.70464E+12
860872883,274180699,31,3,603,15,1.70464E+12
860872833,274181466,31,352,603,14,1.70464E+12
860872500,274182233,31,340,602,14,1.70464E+12
860871866,274182966,35,325,602,14,1.70464E+12
860869350,274186016,40,340,600,15,1.70464E+12
860868266,274189250,41,351,597,16,1.70464E+12
860868066,274191283,41,11,596,16,1.70464E+12
860868633,274192350,42,22,595,16,1.70464E+12
860869466,274193383,43,33,593,17,1.70464E+12
860871183,274195900,37,14,589,16,1.70464E+12
860871366,274196800,38,0,588,16,1.70464E+12
860870916,274205766,26,1,582,15,1.70464E+12
860870783,274206333,22,341,581,14,1.70464E+12
860870450,274206700,16,317,580,14,1.70464E+12
860869983,274206866,16,285,579,14,1.70464E+12
860869450,274206916,18,275,579,14,1.70464E+12
860868950,274206733,16,254,578,14,1.70464E+12
860868650,274206083,21,205,578,14,1.70464E+12
860868483,274205450,23,194,578,14,1.70464E+12
860868550,274204683,28,178,577,14,1.70464E+12
860868783,274201766,42,181,574,14,1.70464E+12
860868366,274198200,43,191,572,14,1.70464E+12
860867283,274196066,44,209,571,14,1.70464E+12
860865350,274193583,33,213,568,15,1.70464E+12
860864400,274192600,25,227,567,15,1.70464E+12
860863933,274192416,21,237,567,15,1.70464E+12
860863383,274192516,17,258,567,15,1.70464E+12
860862950,274192700,16,277,566,15,1.70464E+12
860863016,274193350,17,345,565,15,1.70464E+12
860863200,274193933,20,13,563,16,1.70464E+12
860863566,274194550,26,30,561,16,1.70464E+12
860864733,274196083,36,36,558,15,1.70464E+12
860865683,274197650,32,19,556,16,1.70464E+12
860865749,274198450,30,5,555,16,1.70464E+12
860865650,274199250,30,354,553,15,1.70464E+12
860864950,274200966,38,339,551,15,1.70464E+12
860863516,274203149,39,324,548,14,1.70464E+12
860862383,274204466,29,321,545,14,1.70464E+12
860860433,274207100,30,331,541,14,1.70464E+12
860858833,274209750,40,326,538,15,1.70464E+12
860855100,274213416,33,338,532,13,1.70464E+12
860855000,274215316,37,348,530,15,1.70464E+12
860854233,274219916,48,357,523,13,1.70464E+12
860853900,274224816,51,342,519,14,1.70464E+12
860853016,274228400,49,355,517,14,1.70464E+12
860852283,274238033,58,354,511,14,1.70464E+12
860852166,274242299,54,5,510,14,1.70464E+12
860852916,274248483,41,7,512,12,1.70464E+12
860853616,274250416,39,29,511,12,1.70464E+12
860855199,274251366,41,50,510,12,1.70464E+12
860863099,274257566,46,53,514,15,1.70464E+12
860871516,274263833,49,52,520,16,1.70464E+12
860880400,274269083,52,59,515,15,1.70464E+12
860882616,274270783,47,45,515,14,1.70464E+12
860884133,274272433,46,31,516,15,1.70464E+12
860884933,274274783,44,9,516,14,1.70464E+12
860885333,274277983,41,32,516,14,1.70464E+12
860886100,274278766,44,44,515,14,1.70464E+12
860886883,274279283,46,54,516,14,1.70464E+12
860889483,274280366,46,67,517,13,1.70464E+12
860890900,274280650,46,78,518,14,1.70464E+12
860893883,274280600,51,93,516,14,1.70464E+12
860896883,274280016,51,107,516,14,1.70464E+12
860900733,274279066,44,93,517,15,1.70464E+12
860901816,274279150,41,78,516,15,1.70464E+12
860905116,274279683,45,89,515,15,1.70464E+12
860907816,274279916,47,78,512,15,1.70464E+12
860913183,274281250,47,67,512,15,1.70464E+12
860915300,274282566,49,54,514,15,1.70464E+12
860917550,274284250,49,40,517,15,1.70464E+12
860923100,274290300,37,47,526,16,1.70464E+12
860924500,274291433,26,41,526,16,1.70464E+12
860924816,274292100,23,25,525,16,1.70464E+12
860925433,274294016,30,14,526,16,1.70464E+12
860925966,274296633,42,19,528,16,1.70464E+12
860927733,274301200,46,8,528,15,1.70464E+12
860928599,274304300,46,19,531,16,1.70464E+12
860931650,274310166,36,27,536,15,1.70464E+12
860933933,274314200,35,13,540,17,1.70464E+12
860934100,274315100,35,2,540,17,1.70464E+12
860934116,274320016,23,15,542,16,1.70464E+12
860935516,274323500,33,25,538,15,1.70464E+12
860937199,274326266,43,34,536,15,1.70464E+12
860940000,274330316,49,23,534,15,1.70464E+12
860941200,274333866,47,7,532,14,1.70464E+12
860942383,274343766,55,2,531,15,1.70464E+12
860943233,274347883,55,16,532,15,1.70464E+12
860945900,274355399,45,24,533,15,1.70464E+12
860947366,274357283,43,41,534,15,1.70464E+12
860948916,274358499,34,54,536,16,1.70464E+12
860951366,274359300,34,65,539,16,1.70464E+12
860954099,274360700,39,52,538,14,1.70464E+12
860954933,274361616,41,41,538,14,1.70464E+12
860959283,274365300,41,57,543,16,1.70464E+12
860961550,274365933,45,69,543,16,1.70464E+12
860967400,274368450,47,54,546,15,1.70464E+12
860969366,274370599,47,41,544,15,1.70464E+12
860974366,274376100,38,52,546,14,1.70464E+12
860975383,274376483,40,66,548,15,1.70464E+12
860976500,274376766,43,78,547,14,1.70464E+12
860980116,274377850,47,66,546,16,1.70464E+12
860982099,274378866,40,55,545,15,1.70464E+12
860982999,274379550,38,45,544,16,1.70464E+12
860984600,274380383,32,57,543,16,1.70464E+12
860985566,274380466,29,77,543,14,1.70464E+12
860986400,274380233,27,98,544,15,1.70464E+12
860987250,274379700,32,118,543,15,1.70464E+12
860988883,274378999,30,106,544,15,1.70464E+12
860990516,274378999,28,86,544,15,1.70464E+12
860991200,274379516,28,67,543,14,1.70464E+12
860991916,274380250,34,51,544,14,1.70464E+12
860993450,274381850,39,37,545,16,1.70464E+12
860996016,274384850,34,51,550,16,1.70464E+12
860996950,274385283,35,64,551,16,1.70464E+12
860999050,274385816,38,76,553,16,1.70464E+12
861002750,274386900,24,68,557,16,1.70464E+12
861004383,274387333,23,80,558,16,1.70464E+12
861004949,274387483,24,69,558,16,1.70464E+12
861005499,274387799,23,53,559,16,1.70464E+12
861006466,274388733,27,42,560,16,1.70464E+12
861008433,274390349,35,52,560,16,1.70464E+12
861012516,274392583,43,65,566,16,1.70464E+12
861016849,274394450,43,45,568,16,1.70464E+12
861022483,274399000,48,61,573,16,1.70464E+12
861028616,274402066,51,46,573,16,1.70464E+12
861035783,274408916,51,50,575,16,1.70464E+12
861040816,274412383,40,49,583,15,1.70464E+12
861042566,274413366,37,70,586,16,1.70464E+12
861044816,274413399,37,85,586,16,1.70464E+12
861048866,274414283,37,74,590,16,1.70464E+12
861052633,274414866,32,84,594,16,1.70464E+12
861055350,274415299,30,68,595,16,1.70464E+12
861056050,274415716,27,56,596,15,1.70464E+12
861056583,274416183,25,46,596,15,1.70464E+12
861057250,274417150,19,24,596,16,1.70464E+12
861057416,274417833,10,7,597,15,1.70464E+12
861057400,274418216,9,355,598,14,1.70464E+12
861057366,274418800,7,5,600,14,1.70464E+12
861057499,274419916,11,355,601,14,1.70464E+12
861057416,274423350,11,16,599,15,1.70464E+12
861057550,274423633,12,30,599,15,1.70464E+12
861058350,274424616,22,37,600,16,1.70464E+12
861059883,274426116,31,48,601,16,1.70464E+12
861061533,274427000,35,63,601,16,1.70464E+12
861063483,274427433,34,75,601,15,1.70464E+12
861066566,274428466,25,54,601,16,1.70464E+12
861067049,274429033,26,39,601,16,1.70464E+12
861067300,274429733,28,24,600,15,1.70464E+12
861067466,274430600,32,13,600,15,1.70464E+12
861067983,274433450,37,29,598,16,1.70464E+12
861068783,274434283,39,43,598,16,1.70464E+12
861075483,274439866,33,54,596,15,1.70464E+12
861076316,274440100,34,65,597,16,1.70464E+12
861080049,274441333,37,47,596,14,1.70464E+12
861080716,274442283,38,32,596,15,1.70464E+12
861081116,274442966,39,18,597,14,1.70464E+12
861081499,274443833,38,7,598,15,1.70464E+12
861081933,274448833,37,21,596,14,1.70464E+12
861082933,274450299,32,37,596,16,1.70464E+12
861084116,274451349,25,55,595,16,1.70464E+12
861085316,274451866,22,75,595,16,1.70464E+12
861085983,274451933,23,85,595,16,1.70464E+12
861087983,274452133,24,66,595,16,1.70464E+12
861088500,274452483,23,49,595,15,1.70464E+12
861088749,274453100,25,28,594,15,1.70464E+12
861088850,274453766,27,10,594,15,1.70464E+12
861088800,274454533,27,359,595,15,1.70464E+12
861088800,274455266,28,10,595,16,1.70464E+12
861089150,274455966,30,28,595,16,1.70464E+12
861089800,274456599,32,42,595,16,1.70464E+12
861091483,274457666,37,55,595,16,1.70464E+12
861095916,274460683,34,41,596,16,1.70464E+12
861096300,274461400,33,30,598,16,1.70464E+12
861100233,274467683,36,16,601,14,1.70464E+12
861100283,274468500,33,5,601,15,1.70464E+12
861100250,274469266,31,351,601,15,1.70464E+12
861099899,274469933,29,334,601,15,1.70464E+12
861099266,274470466,30,318,601,14,1.70464E+12
861098399,274470916,33,307,601,15,1.70464E+12
861095433,274472500,40,296,603,15,1.70464E+12
861092250,274473600,42,285,604,15,1.70464E+12
861090000,274474033,37,273,605,14,1.70464E+12
861086549,274474399,37,285,602,15,1.70464E+12
861083900,274475333,27,289,599,15,1.70464E+12
861080316,274476983,29,308,594,13,1.70464E+12
861079966,274477566,26,329,594,13,1.70464E+12
861079883,274478166,24,347,593,14,1.70464E+12
861079983,274478766,26,6,592,14,1.70464E+12
861080250,274479433,30,16,591,15,1.70464E+12
861081866,274482866,41,10,588,15,1.70464E+12
861083200,274486883,42,23,588,15,1.70464E+12
861084200,274489700,31,5,587,15,1.70464E+12
861084066,274490450,31,348,587,14,1.70464E+12
861083733,274491233,33,338,586,14,1.70464E+12
861082950,274493383,29,1,586,15,1.70464E+12
861083116,274494066,30,19,585,15,1.70464E+12
861083566,274494700,30,30,585,15,1.70464E+12
861084249,274495299,33,41,585,15,1.70464E+12
861085116,274495833,38,50,584,15,1.70464E+12
861088483,274497950,37,40,585,13,1.70464E+12
861089550,274499349,32,26,588,13,1.70464E+12
861089899,274500966,29,13,589,13,1.70464E+12
861090516,274502416,25,36,589,13,1.70464E+12
861091049,274502866,26,47,589,13,1.70464E+12
861091766,274503166,27,63,589,13,1.70464E+12
861092733,274503216,30,75,588,13,1.70464E+12
861094533,274503766,33,65,587,13,1.70464E+12
861095866,274504733,27,50,587,13,1.70464E+12
861096283,274505250,26,37,587,13,1.70464E+12
861096583,274506033,30,25,587,13,1.70464E+12
861096866,274506883,34,21,587,12,1.70464E+12
861097233,274508783,37,3,587,12,1.70464E+12
861097266,274511650,36,21,585,12,1.70464E+12
861097766,274512483,39,35,585,12,1.70464E+12
861098633,274513083,40,48,583,11,1.70464E+12
861100699,274515133,35,31,581,12,1.70464E+12
861100883,274516000,34,21,580,13,1.70464E+12
861100516,274518033,39,357,578,12,1.70464E+12
861100133,274522116,33,13,575,12,1.70464E+12
861100633,274522833,33,28,574,13,1.70464E+12
861101366,274523533,36,41,574,13,1.70464E+12
861102299,274524216,38,46,572,13,1.70464E+12
861103383,274525600,34,22,571,13,1.70464E+12
861103383,274525600,34,22,571,13,1.70464E+12
861103600,274526483,33,11,571,13,1.70464E+12
861103600,274526483,33,11,571,13,1.70464E+12
861103616,274527333,33,1,571,13,1.70464E+12
861103616,274527333,33,1,571,13,1.70464E+12
861103416,274528183,35,351,571,13,1.70464E+12
861103416,274528183,35,351,571,13,1.70464E+12
861102916,274531816,31,7,570,13,1.70464E+12
861102916,274531816,31,7,570,13,1.70464E+12
861103233,274533133,25,18,570,13,1.70464E+12
861104416,274536716,33,8,572,13,1.70464E+12
861104516,274538300,29,356,573,14,1.70464E+12
861104416,274539033,26,347,574,13,1.70464E+12
861104249,274539650,20,342,574,14,1.70464E+12
861103833,274540466,13,330,575,14,1.70464E+12
861102400,274542516,25,336,576,14,1.70464E+12
861101516,274544683,33,348,577,14,1.70464E+12
861101416,274546583,38,1,578,14,1.70464E+12
861101333,274549766,43,348,577,14,1.70464E+12
861100300,274551766,44,328,578,14,1.70464E+12
861098250,274555683,45,341,579,14,1.70464E+12
861096583,274561116,39,358,578,14,1.70464E+12
861096700,274562083,38,10,577,12,1.70464E+12
861097016,274563083,39,17,577,13,1.70464E+12
861097799,274566450,45,7,573,14,1.70464E+12
861098416,274569566,41,18,572,14,1.70464E+12
861099899,274571316,38,39,569,14,1.70464E+12
861105150,274575683,25,52,566,15,1.70464E+12
861105966,274576116,15,68,567,15,1.70464E+12
861106266,274576049,5,87,567,14,1.70464E+12
861107866,274575416,6,115,569,15,1.70464E+12
861108350,274575283,7,101,569,15,1.70464E+12
861108516,274575266,6,90,569,14,1.70464E+12
861108916,274575416,8,62,569,15,1.70464E+12
861109233,274575766,9,34,569,15,1.70464E+12
861109383,274575966,10,29,569,14,1.70464E+12
861109616,274576483,10,17,569,12,1.70464E+12
861109650,274576750,9,6,569,14,1.70464E+12
861109650,274577050,10,354,568,13,1.70464E+12
861109566,274577333,11,344,568,14,1.70464E+12
861109400,274577850,9,329,568,14,1.70464E+12
861109000,274578616,6,347,569,14,1.70464E+12
861108983,274579766,9,5,568,15,1.70464E+12
